GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US471570102102,471570102102,"Block Group 2, Census Tract 102.10, Shelby County, Tennessee",295,88,26,33,0,12,20,23,75,55,0,12,13,21,32,35,0,12,0,12,59,58,56,64,14,22,0,12,0,12,0,12,0,12
1500000US471570102103,471570102103,"Block Group 3, Census Tract 102.10, Shelby County, Tennessee",307,84,73,58,0,12,7,11,27,32,18,23,17,28,16,19,16,27,48,43,21,31,38,43,26,30,0,12,0,12,0,12,0,12
1500000US471570102104,471570102104,"Block Group 4, Census Tract 102.10, Shelby County, Tennessee",595,124,109,71,72,62,85,84,129,59,65,48,19,23,11,17,21,34,0,12,34,38,10,16,32,32,0,12,8,14,0,12,0,12
1500000US471570102201,471570102201,"Block Group 1, Census Tract 102.20, Shelby County, Tennessee",214,80,51,77,0,12,17,28,0,12,26,31,15,25,0,12,29,39,45,73,0,12,21,32,0,12,0,12,0,12,0,12,10,19
1500000US471570102202,471570102202,"Block Group 2, Census Tract 102.20, Shelby County, Tennessee",588,142,161,101,0,12,87,81,47,65,62,67,13,26,100,90,13,24,22,25,16,26,12,20,15,24,12,18,28,35,0,12,0,12
1500000US471570102203,471570102203,"Block Group 3, Census Tract 102.20, Shelby County, Tennessee",291,125,44,52,9,16,0,12,0,12,35,41,0,12,14,21,0,12,0,12,92,80,36,41,61,78,0,12,0,12,0,12,0,12
1500000US471570102204,471570102204,"Block Group 4, Census Tract 102.20, Shelby County, Tennessee",327,106,61,60,46,71,64,77,43,54,0,12,0,12,0,12,0,12,13,22,14,23,13,20,11,19,62,73,0,12,0,12,0,12
1500000US471570102205,471570102205,"Block Group 5, Census Tract 102.20, Shelby County, Tennessee",632,178,154,129,74,75,0,12,43,63,18,28,27,31,41,52,51,84,38,62,11,19,39,38,72,77,50,76,0,12,14,23,0,12
1500000US471570102206,471570102206,"Block Group 6, Census Tract 102.20, Shelby County, Tennessee",413,143,22,35,27,31,23,26,0,12,101,103,11,19,26,28,16,24,0,12,36,47,31,35,105,86,15,24,0,12,0,12,0,12
1500000US471570103001,471570103001,"Block Group 1, Census Tract 103, Shelby County, Tennessee",454,56,88,40,77,40,32,25,25,22,37,28,22,17,19,25,11,17,6,10,54,28,35,23,26,25,22,23,0,12,0,12,0,12
1500000US471570105001,471570105001,"Block Group 1, Census Tract 105, Shelby County, Tennessee",410,66,45,33,55,44,21,21,57,33,48,35,17,21,47,40,13,18,34,30,24,24,36,29,8,14,5,8,0,12,0,12,0,12
1500000US471570105002,471570105002,"Block Group 2, Census Tract 105, Shelby County, Tennessee",165,54,39,33,5,8,19,21,60,43,0,12,0,12,5,9,0,12,0,12,10,11,0,12,12,20,15,26,0,12,0,12,0,12
1500000US471570106101,471570106101,"Block Group 1, Census Tract 106.10, Shelby County, Tennessee",633,142,178,101,121,81,47,50,22,24,131,93,15,22,11,17,0,12,12,18,29,38,67,69,0,12,0,12,0,12,0,12,0,12
1500000US471570106102,471570106102,"Block Group 2, Census Tract 106.10, Shelby County, Tennessee",360,103,0,12,17,28,69,78,43,50,0,12,13,22,34,41,16,26,0,12,115,88,30,48,23,21,0,12,0,12,0,12,0,12
1500000US471570106103,471570106103,"Block Group 3, Census Tract 106.10, Shelby County, Tennessee",318,126,0,12,0,12,0,12,99,95,63,51,33,51,15,24,0,12,0,12,59,44,27,33,22,31,0,12,0,12,0,12,0,12
1500000US471570106104,471570106104,"Block Group 4, Census Tract 106.10, Shelby County, Tennessee",929,143,77,70,62,57,33,38,28,45,15,27,128,88,102,73,67,57,0,12,182,104,145,90,26,42,44,68,20,32,0,12,0,12
1500000US471570106201,471570106201,"Block Group 1, Census Tract 106.20, Shelby County, Tennessee",257,88,0,12,0,12,18,29,24,30,50,43,24,38,17,29,70,51,0,12,21,22,10,15,0,12,23,36,0,12,0,12,0,12
1500000US471570106202,471570106202,"Block Group 2, Census Tract 106.20, Shelby County, Tennessee",323,90,107,60,15,23,12,18,26,28,29,35,15,25,30,25,17,28,53,38,10,16,0,12,0,12,0,12,0,12,0,12,9,14
1500000US471570106203,471570106203,"Block Group 3, Census Tract 106.20, Shelby County, Tennessee",504,89,49,37,37,41,52,48,78,51,42,34,77,59,0,12,33,36,17,25,22,36,72,54,25,37,0,12,0,12,0,12,0,12
1500000US471570106301,471570106301,"Block Group 1, Census Tract 106.30, Shelby County, Tennessee",333,90,31,32,16,26,68,52,28,31,19,28,19,27,14,23,10,15,29,30,31,34,38,31,0,12,0,12,30,36,0,12,0,12
1500000US471570106302,471570106302,"Block Group 2, Census Tract 106.30, Shelby County, Tennessee",492,87,59,42,133,67,81,49,15,24,44,41,16,24,25,27,8,14,21,25,22,28,44,40,24,37,0,12,0,12,0,12,0,12
1500000US471570106303,471570106303,"Block Group 3, Census Tract 106.30, Shelby County, Tennessee",733,116,153,69,85,63,79,56,145,76,28,32,21,24,44,33,18,21,27,40,24,27,46,50,63,52,0,12,0,12,0,12,0,12
1500000US471570107101,471570107101,"Block Group 1, Census Tract 107.10, Shelby County, Tennessee",438,90,43,31,0,12,18,28,19,22,58,44,0,12,46,46,41,46,32,42,62,53,27,24,76,63,8,13,8,15,0,12,0,12
1500000US471570107102,471570107102,"Block Group 2, Census Tract 107.10, Shelby County, Tennessee",410,98,17,19,0,12,52,52,0,12,26,28,19,22,0,12,66,63,9,13,6,10,123,72,58,57,18,20,6,11,10,20,0,12
1500000US471570107103,471570107103,"Block Group 3, Census Tract 107.10, Shelby County, Tennessee",719,113,32,30,44,48,21,22,74,60,108,72,55,43,11,19,84,64,11,19,87,67,45,51,83,49,55,54,9,15,0,12,0,12
1500000US471570107201,471570107201,"Block Group 1, Census Tract 107.20, Shelby County, Tennessee",383,69,86,52,21,23,38,40,10,15,0,12,22,23,16,20,12,19,0,12,26,32,38,26,73,48,35,31,6,10,0,12,0,12
1500000US471570107202,471570107202,"Block Group 2, Census Tract 107.20, Shelby County, Tennessee",681,119,176,90,106,55,111,83,32,36,87,57,17,27,0,12,74,52,29,35,0,12,0,12,33,39,16,24,0,12,0,12,0,12
1500000US471570107203,471570107203,"Block Group 3, Census Tract 107.20, Shelby County, Tennessee",327,64,14,22,41,35,0,12,29,37,21,24,31,30,36,35,5,9,23,24,3,6,30,28,49,31,19,18,26,27,0,12,0,12
1500000US471570108101,471570108101,"Block Group 1, Census Tract 108.10, Shelby County, Tennessee",530,132,62,53,60,59,23,34,82,77,64,69,15,19,9,14,7,12,37,40,31,38,33,29,54,55,45,47,8,12,0,12,0,12
1500000US471570108102,471570108102,"Block Group 2, Census Tract 108.10, Shelby County, Tennessee",623,115,20,32,53,53,43,49,141,107,10,16,43,45,42,58,43,49,10,16,71,68,49,51,69,52,21,24,8,13,0,12,0,12
1500000US471570108103,471570108103,"Block Group 3, Census Tract 108.10, Shelby County, Tennessee",517,90,63,62,20,23,19,23,11,13,52,49,26,34,93,72,20,25,11,18,6,9,114,77,53,43,0,12,21,26,0,12,8,15
1500000US471570108104,471570108104,"Block Group 4, Census Tract 108.10, Shelby County, Tennessee",310,108,28,38,25,38,35,38,5,8,29,35,86,73,15,17,12,19,0,12,38,43,26,32,0,12,0,12,0,12,0,12,11,18
1500000US471570108201,471570108201,"Block Group 1, Census Tract 108.20, Shelby County, Tennessee",379,106,31,37,34,38,16,18,9,14,14,24,25,41,60,73,36,42,0,12,0,12,41,23,60,52,0,12,0,12,53,55,0,12
1500000US471570108202,471570108202,"Block Group 2, Census Tract 108.20, Shelby County, Tennessee",474,124,0,12,17,31,32,40,7,12,36,27,50,39,74,55,0,12,24,23,45,41,123,97,10,16,23,22,33,44,0,12,0,12
1500000US471570108203,471570108203,"Block Group 3, Census Tract 108.20, Shelby County, Tennessee",346,97,0,12,24,39,0,12,0,12,16,18,0,12,79,84,19,21,16,24,37,33,51,45,69,44,16,14,19,31,0,12,0,12
1500000US471570108204,471570108204,"Block Group 4, Census Tract 108.20, Shelby County, Tennessee",328,94,34,41,47,48,47,42,0,12,51,38,34,41,22,35,0,12,0,12,30,39,15,24,16,18,14,16,0,12,8,15,10,17
1500000US471570110101,471570110101,"Block Group 1, Census Tract 110.10, Shelby County, Tennessee",398,93,23,23,77,62,40,42,10,15,0,12,15,19,8,13,62,49,33,38,21,24,13,16,31,41,18,24,0,12,0,12,47,49
1500000US471570110102,471570110102,"Block Group 2, Census Tract 110.10, Shelby County, Tennessee",284,74,5,8,41,48,0,12,0,12,30,31,0,12,51,43,0,12,15,19,22,37,7,11,43,45,41,42,15,15,0,12,14,20
1500000US471570110103,471570110103,"Block Group 3, Census Tract 110.10, Shelby County, Tennessee",797,118,110,73,65,63,166,91,80,64,0,12,43,63,107,76,53,53,31,32,50,54,8,14,15,18,42,36,0,12,27,27,0,12
1500000US471570110201,471570110201,"Block Group 1, Census Tract 110.20, Shelby County, Tennessee",212,45,37,26,5,7,5,8,29,22,30,25,5,8,9,11,16,18,0,12,38,18,17,20,21,14,0,12,0,12,0,12,0,12
1500000US471570110202,471570110202,"Block Group 2, Census Tract 110.20, Shelby County, Tennessee",110,34,0,12,17,14,10,15,7,11,4,7,15,18,7,10,0,12,11,17,0,12,18,21,16,17,5,8,0,12,0,12,0,12
1500000US471570110203,471570110203,"Block Group 3, Census Tract 110.20, Shelby County, Tennessee",243,50,68,40,18,19,17,20,36,28,7,10,18,20,0,12,38,32,6,9,4,8,5,8,26,19,0,12,0,12,0,12,0,12
1500000US471570111001,471570111001,"Block Group 1, Census Tract 111, Shelby County, Tennessee",332,74,56,33,71,38,50,40,32,25,21,15,13,15,20,23,17,15,12,13,10,12,9,13,3,5,0,12,18,28,0,12,0,12
1500000US471570111002,471570111002,"Block Group 2, Census Tract 111, Shelby County, Tennessee",346,75,67,43,55,39,15,17,54,34,17,16,22,21,17,13,22,25,10,15,18,20,11,13,15,18,6,9,16,23,1,4,0,12
1500000US471570112001,471570112001,"Block Group 1, Census Tract 112, Shelby County, Tennessee",245,66,107,61,19,18,52,34,13,9,5,7,28,22,13,20,3,8,0,12,0,12,5,7,0,12,0,12,0,12,0,12,0,12
1500000US471570112002,471570112002,"Block Group 2, Census Tract 112, Shelby County, Tennessee",188,52,61,30,37,26,4,6,17,20,0,12,18,17,13,21,8,10,0,12,9,13,0,12,10,14,0,12,9,15,2,4,0,12
1500000US471570112003,471570112003,"Block Group 3, Census Tract 112, Shelby County, Tennessee",171,46,18,21,49,28,42,25,9,10,14,17,0,12,10,16,9,15,5,8,6,8,4,7,5,8,0,12,0,12,0,12,0,12
1500000US471570113001,471570113001,"Block Group 1, Census Tract 113, Shelby County, Tennessee",737,88,260,75,71,38,45,32,70,55,14,14,51,38,10,17,27,20,26,19,47,37,66,44,37,29,11,11,0,12,2,5,0,12
1500000US471570114001,471570114001,"Block Group 1, Census Tract 114, Shelby County, Tennessee",520,97,243,97,98,56,32,29,74,49,19,22,7,11,0,12,22,37,4,6,21,23,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570114002,471570114002,"Block Group 2, Census Tract 114, Shelby County, Tennessee",356,87,97,56,48,40,0,12,6,11,35,36,21,33,26,39,18,19,4,6,18,18,31,34,36,30,16,18,0,12,0,12,0,12
1500000US471570114003,471570114003,"Block Group 3, Census Tract 114, Shelby County, Tennessee",552,102,253,81,101,56,55,43,12,14,39,30,25,40,29,35,0,12,0,12,3,6,24,22,0,12,6,13,5,8,0,12,0,12
1500000US471570115001,471570115001,"Block Group 1, Census Tract 115, Shelby County, Tennessee",171,71,25,26,9,14,64,51,18,20,0,12,9,15,11,17,10,17,8,13,4,7,0,12,0,12,13,19,0,12,0,12,0,12
1500000US471570115002,471570115002,"Block Group 2, Census Tract 115, Shelby County, Tennessee",207,86,72,52,25,24,40,53,11,17,13,21,0,12,6,9,27,41,0,12,5,8,8,11,0,12,0,12,0,12,0,12,0,12
1500000US471570115003,471570115003,"Block Group 3, Census Tract 115, Shelby County, Tennessee",277,98,64,59,46,35,6,10,11,17,24,27,0,12,6,8,8,13,0,12,56,50,25,34,0,12,31,48,0,12,0,12,0,12
1500000US471570115004,471570115004,"Block Group 4, Census Tract 115, Shelby County, Tennessee",225,79,60,53,0,12,50,46,36,32,13,15,35,43,0,12,11,17,11,17,9,15,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570116001,471570116001,"Block Group 1, Census Tract 116, Shelby County, Tennessee",427,91,121,61,32,29,77,50,62,49,28,34,47,45,22,19,0,12,0,12,0,12,10,11,28,43,0,12,0,12,0,12,0,12
1500000US471570116002,471570116002,"Block Group 2, Census Tract 116, Shelby County, Tennessee",424,91,42,28,99,74,55,44,44,52,49,36,24,38,13,14,23,20,13,15,45,42,0,12,17,21,0,12,0,12,0,12,0,12
1500000US471570117001,471570117001,"Block Group 1, Census Tract 117, Shelby County, Tennessee",548,55,127,49,54,39,75,44,24,20,34,26,33,22,27,21,23,23,27,24,29,20,78,40,17,20,0,12,0,12,0,12,0,12
1500000US471570118001,471570118001,"Block Group 1, Census Tract 118, Shelby County, Tennessee",468,114,65,57,10,18,65,55,58,39,18,22,49,42,52,51,0,12,54,57,0,12,77,73,20,25,0,12,0,12,0,12,0,12
1500000US471570118002,471570118002,"Block Group 2, Census Tract 118, Shelby County, Tennessee",393,93,33,40,6,9,61,63,13,15,16,18,11,17,9,14,21,21,26,30,55,38,103,79,7,12,8,14,24,26,0,12,0,12
1500000US471570118003,471570118003,"Block Group 3, Census Tract 118, Shelby County, Tennessee",732,137,131,73,87,84,46,41,115,91,59,53,73,56,34,22,52,53,33,33,71,64,24,39,7,11,0,12,0,12,0,12,0,12
1500000US471570118004,471570118004,"Block Group 4, Census Tract 118, Shelby County, Tennessee",378,94,70,65,0,12,15,18,10,13,16,18,17,19,0,12,11,15,18,19,12,14,75,64,28,22,21,15,19,22,27,21,39,35
1500000US471570201011,471570201011,"Block Group 1, Census Tract 201.01, Shelby County, Tennessee",459,88,0,12,28,27,0,12,67,72,17,19,22,25,23,26,20,21,0,12,33,38,61,55,73,48,23,24,57,64,0,12,35,37
1500000US471570201012,471570201012,"Block Group 2, Census Tract 201.01, Shelby County, Tennessee",166,53,0,12,35,33,14,23,30,44,0,12,0,12,12,21,0,12,14,17,35,31,0,12,0,12,0,12,7,15,0,12,19,29
1500000US471570201013,471570201013,"Block Group 3, Census Tract 201.01, Shelby County, Tennessee",342,116,104,97,0,12,92,74,10,16,10,17,0,12,28,34,26,38,14,25,19,30,22,36,17,28,0,12,0,12,0,12,0,12
1500000US471570201014,471570201014,"Block Group 4, Census Tract 201.01, Shelby County, Tennessee",510,123,101,69,139,88,102,82,0,12,4,9,81,95,9,14,0,12,6,10,0,12,25,34,43,62,0,12,0,12,0,12,0,12
1500000US471570201021,471570201021,"Block Group 1, Census Tract 201.02, Shelby County, Tennessee",642,67,27,26,5,8,45,37,34,33,12,18,24,27,11,17,13,16,34,42,89,57,59,32,121,56,51,40,76,45,19,24,22,27
1500000US471570201022,471570201022,"Block Group 2, Census Tract 201.02, Shelby County, Tennessee",436,87,10,15,0,12,0,12,40,26,12,15,24,28,44,36,27,32,37,38,6,9,41,39,30,24,85,51,30,34,23,28,27,27
1500000US471570202101,471570202101,"Block Group 1, Census Tract 202.10, Shelby County, Tennessee",431,134,0,12,0,12,87,80,12,17,56,57,45,72,39,50,13,21,15,26,48,46,65,80,35,33,0,12,0,12,16,24,0,12
1500000US471570202102,471570202102,"Block Group 2, Census Tract 202.10, Shelby County, Tennessee",595,141,28,44,17,26,25,29,16,27,14,23,46,44,0,12,52,80,63,75,67,83,65,76,75,78,73,53,54,50,0,12,0,12
1500000US471570202103,471570202103,"Block Group 3, Census Tract 202.10, Shelby County, Tennessee",772,186,69,83,25,28,97,75,0,12,13,22,77,87,77,82,100,77,69,90,113,95,40,35,66,40,12,19,14,22,0,12,0,12
1500000US471570202104,471570202104,"Block Group 4, Census Tract 202.10, Shelby County, Tennessee",398,81,0,12,9,14,18,29,15,25,0,12,15,25,48,46,10,17,0,12,28,35,61,49,83,60,80,65,0,12,14,23,17,28
1500000US471570202211,471570202211,"Block Group 1, Census Tract 202.21, Shelby County, Tennessee",393,85,31,38,9,14,47,46,38,47,28,34,6,10,8,12,64,55,10,15,15,17,29,40,32,25,34,24,33,30,9,16,0,12
1500000US471570202212,471570202212,"Block Group 2, Census Tract 202.21, Shelby County, Tennessee",662,84,16,17,21,16,19,20,0,12,16,18,0,12,60,47,31,41,105,61,64,56,68,34,91,46,69,54,61,42,35,29,6,9
1500000US471570202221,471570202221,"Block Group 1, Census Tract 202.22, Shelby County, Tennessee",661,79,3,5,3,7,75,57,0,12,76,54,38,30,0,12,42,31,85,61,24,24,127,81,119,83,45,33,13,18,11,18,0,12
1500000US471570202222,471570202222,"Block Group 2, Census Tract 202.22, Shelby County, Tennessee",470,86,22,27,15,17,32,47,59,47,34,36,32,37,0,12,46,46,10,16,41,42,82,56,60,40,0,12,37,34,0,12,0,12
1500000US471570203001,471570203001,"Block Group 1, Census Tract 203, Shelby County, Tennessee",738,124,108,87,68,50,59,44,44,36,81,77,30,31,24,30,35,41,15,25,76,93,44,45,106,87,20,25,18,29,10,23,0,12
1500000US471570203002,471570203002,"Block Group 2, Census Tract 203, Shelby County, Tennessee",861,198,161,133,146,133,90,73,181,114,11,22,0,12,10,18,18,29,26,31,53,57,0,12,132,110,30,39,3,12,0,12,0,12
1500000US471570203003,471570203003,"Block Group 3, Census Tract 203, Shelby County, Tennessee",775,154,89,84,0,12,32,36,16,25,14,23,19,24,62,50,0,12,43,35,11,19,33,33,248,96,123,108,20,23,28,34,37,38
1500000US471570204001,471570204001,"Block Group 1, Census Tract 204, Shelby County, Tennessee",15,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,6,0,12,8,13,0,12,0,12
1500000US471570204002,471570204002,"Block Group 2, Census Tract 204, Shelby County, Tennessee",313,48,0,12,7,11,0,12,2,5,0,12,4,7,56,49,10,13,4,6,57,30,67,43,23,20,45,37,28,30,0,12,10,16
1500000US471570205111,471570205111,"Block Group 1, Census Tract 205.11, Shelby County, Tennessee",361,63,47,39,28,27,32,30,19,30,0,12,5,8,38,44,8,13,5,8,33,26,27,19,87,40,20,19,3,7,4,7,5,7
1500000US471570205112,471570205112,"Block Group 2, Census Tract 205.11, Shelby County, Tennessee",387,67,59,39,0,12,0,12,11,12,14,14,34,29,9,11,20,27,21,29,26,17,66,45,67,39,47,30,9,11,0,12,4,7
1500000US471570205121,471570205121,"Block Group 1, Census Tract 205.12, Shelby County, Tennessee",916,191,274,112,112,92,167,115,106,89,47,49,53,59,58,54,65,60,0,12,0,12,11,18,23,36,0,12,0,12,0,12,0,12
1500000US471570205122,471570205122,"Block Group 2, Census Tract 205.12, Shelby County, Tennessee",295,108,6,11,31,51,45,44,0,12,0,12,25,40,32,37,10,16,0,12,25,30,40,51,34,38,37,44,0,12,0,12,10,18
1500000US471570205123,471570205123,"Block Group 3, Census Tract 205.12, Shelby County, Tennessee",691,140,111,88,89,80,27,43,63,61,54,54,13,22,60,50,32,50,20,31,20,33,63,59,44,47,93,73,0,12,2,9,0,12
1500000US471570205124,471570205124,"Block Group 4, Census Tract 205.12, Shelby County, Tennessee",555,128,153,79,114,73,67,53,13,20,50,70,13,20,5,24,37,41,0,12,34,59,49,62,20,32,0,12,0,12,0,12,0,12
1500000US471570205211,471570205211,"Block Group 1, Census Tract 205.21, Shelby County, Tennessee",411,83,81,54,40,30,57,39,30,30,17,13,40,35,33,36,26,37,0,12,39,37,19,22,29,27,0,12,0,12,0,12,0,12
1500000US471570205212,471570205212,"Block Group 2, Census Tract 205.21, Shelby County, Tennessee",442,87,67,48,23,26,49,45,73,56,10,15,23,27,34,32,0,12,40,46,19,22,48,40,5,8,13,20,20,22,18,23,0,12
1500000US471570205213,471570205213,"Block Group 3, Census Tract 205.21, Shelby County, Tennessee",362,75,139,66,9,14,2,6,52,42,23,28,16,21,8,14,1,7,42,35,26,27,44,33,0,12,0,12,0,12,0,12,0,12
1500000US471570205231,471570205231,"Block Group 1, Census Tract 205.23, Shelby County, Tennessee",562,100,78,60,53,48,75,59,63,41,51,43,31,29,51,49,47,42,14,22,38,39,36,37,0,12,25,32,0,12,0,12,0,12
1500000US471570205232,471570205232,"Block Group 2, Census Tract 205.23, Shelby County, Tennessee",494,98,26,33,86,60,69,57,15,25,34,38,86,72,49,44,47,56,24,30,18,29,32,37,0,12,8,14,0,12,0,12,0,12
1500000US471570205241,471570205241,"Block Group 1, Census Tract 205.24, Shelby County, Tennessee",423,94,72,56,43,49,39,59,10,13,33,33,55,46,21,27,19,20,26,32,25,36,45,45,16,19,19,31,0,12,0,12,0,12
1500000US471570205242,471570205242,"Block Group 2, Census Tract 205.24, Shelby County, Tennessee",825,107,63,48,39,45,52,43,81,77,36,25,74,53,38,39,45,42,17,28,45,34,86,51,114,80,77,50,45,59,0,12,13,20
1500000US471570205243,471570205243,"Block Group 3, Census Tract 205.24, Shelby County, Tennessee",315,84,55,41,28,33,0,12,19,23,31,36,11,17,51,44,15,20,5,9,0,12,51,49,33,36,16,27,0,12,0,12,0,12
1500000US471570205311,471570205311,"Block Group 1, Census Tract 205.31, Shelby County, Tennessee",365,99,43,56,7,12,42,41,28,33,58,65,7,11,54,55,14,22,25,41,49,40,28,26,10,18,0,12,0,12,0,12,0,12
1500000US471570205312,471570205312,"Block Group 2, Census Tract 205.31, Shelby County, Tennessee",420,119,22,36,23,37,20,32,28,42,0,12,137,110,44,71,7,12,0,12,121,97,9,14,9,15,0,12,0,12,0,12,0,12
1500000US471570205313,471570205313,"Block Group 3, Census Tract 205.31, Shelby County, Tennessee",907,155,28,21,87,108,7,12,67,50,31,40,98,70,6,12,57,52,112,124,150,86,88,70,45,43,77,71,11,18,43,47,0,12
1500000US471570205321,471570205321,"Block Group 1, Census Tract 205.32, Shelby County, Tennessee",676,175,86,79,0,12,116,87,187,131,15,25,49,63,36,47,42,58,46,74,55,45,32,45,0,12,12,20,0,12,0,12,0,12
1500000US471570205322,471570205322,"Block Group 2, Census Tract 205.32, Shelby County, Tennessee",455,109,14,22,0,12,65,85,19,30,14,24,25,39,5,12,0,12,75,91,0,12,156,117,69,56,13,19,0,12,0,12,0,12
1500000US471570205323,471570205323,"Block Group 3, Census Tract 205.32, Shelby County, Tennessee",710,144,0,12,0,12,26,30,53,64,0,12,78,79,80,80,19,30,0,12,93,59,96,66,166,98,58,47,13,22,28,32,0,12
1500000US471570205324,471570205324,"Block Group 4, Census Tract 205.32, Shelby County, Tennessee",472,87,65,49,117,88,65,70,13,19,23,26,27,33,28,32,11,19,22,27,11,19,58,45,29,35,0,12,0,12,3,8,0,12
1500000US471570205411,471570205411,"Block Group 1, Census Tract 205.41, Shelby County, Tennessee",395,82,0,12,84,69,16,18,51,57,16,18,12,12,0,12,23,21,15,17,68,65,22,25,13,14,19,21,39,29,17,19,0,12
1500000US471570205412,471570205412,"Block Group 2, Census Tract 205.41, Shelby County, Tennessee",770,111,58,56,7,13,23,20,23,24,13,15,46,43,35,42,84,55,37,29,70,42,105,46,101,67,109,68,29,35,10,18,20,32
1500000US471570205413,471570205413,"Block Group 3, Census Tract 205.41, Shelby County, Tennessee",614,116,58,53,37,40,13,15,82,60,7,12,37,27,49,55,10,14,0,12,74,52,65,54,82,66,32,42,43,46,0,12,25,38
1500000US471570205421,471570205421,"Block Group 1, Census Tract 205.42, Shelby County, Tennessee",488,146,145,113,27,41,76,73,26,44,59,63,15,22,62,74,0,12,0,12,32,50,46,58,0,12,0,12,0,12,0,12,0,12
1500000US471570205422,471570205422,"Block Group 2, Census Tract 205.42, Shelby County, Tennessee",1009,188,188,107,20,34,76,68,112,96,89,79,28,30,0,12,28,44,45,51,181,105,173,89,58,63,0,12,11,27,0,12,0,12
1500000US471570205423,471570205423,"Block Group 3, Census Tract 205.42, Shelby County, Tennessee",303,140,32,52,32,51,27,47,0,12,21,35,30,47,0,12,31,41,0,12,0,12,119,79,0,12,11,22,0,12,0,12,0,12
1500000US471570205424,471570205424,"Block Group 4, Census Tract 205.42, Shelby County, Tennessee",238,148,47,59,0,12,34,58,70,83,34,60,0,12,0,12,0,12,29,46,0,12,24,40,0,12,0,12,0,12,0,12,0,12
1500000US471570206101,471570206101,"Block Group 1, Census Tract 206.10, Shelby County, Tennessee",331,77,0,12,36,31,15,22,8,14,31,28,47,43,26,26,20,21,8,12,40,34,18,22,20,22,26,22,0,12,27,37,9,14
1500000US471570206102,471570206102,"Block Group 2, Census Tract 206.10, Shelby County, Tennessee",693,118,37,33,84,60,8,13,0,12,69,47,39,37,54,57,36,36,86,59,46,52,49,45,76,60,67,44,9,14,0,12,33,50
1500000US471570206103,471570206103,"Block Group 3, Census Tract 206.10, Shelby County, Tennessee",578,117,17,21,27,25,0,12,48,49,46,51,121,81,41,55,88,69,29,27,24,28,47,42,34,41,0,12,0,12,29,46,27,43
1500000US471570206211,471570206211,"Block Group 1, Census Tract 206.21, Shelby County, Tennessee",303,95,0,12,0,12,18,27,0,12,0,12,14,22,0,12,51,50,0,12,25,33,41,49,46,53,35,43,60,61,4,10,9,16
1500000US471570206212,471570206212,"Block Group 2, Census Tract 206.21, Shelby County, Tennessee",533,105,0,12,0,12,0,12,0,12,17,26,56,50,58,71,34,45,12,20,98,82,59,49,40,36,67,57,0,12,92,66,0,12
1500000US471570206213,471570206213,"Block Group 3, Census Tract 206.21, Shelby County, Tennessee",234,151,19,30,64,97,48,75,0,12,40,61,45,44,0,12,0,12,0,12,0,12,0,12,0,12,18,30,0,12,0,12,0,12
1500000US471570206214,471570206214,"Block Group 4, Census Tract 206.21, Shelby County, Tennessee",465,94,48,42,36,56,15,23,66,64,18,30,20,32,0,12,0,12,16,26,0,12,57,48,88,63,35,37,51,54,0,12,15,23
